  Depth   SampleID      Ti        Ta        P1       P1sigma      P2       P2sigma      DA       DAsigma  
   67.935    153      -16.3     -16.1       2.6095     0.0003     2.5920     0.0003    0.01753    0.00006 
   67.940    153      -16.3     -16.0       2.6125     0.0004     2.5936     0.0003    0.01897    0.00021 
   67.945    153      -16.2     -15.9       2.6200     0.0007     2.6022     0.0007    0.01780    0.00017 
   67.950    153      -16.5     -16.1       2.6246     0.0001     2.6086     0.0005    0.01600    0.00046 
   67.955    153      -16.3     -15.8       2.6208     0.0004     2.6054     0.0005    0.01537    0.00038 
   67.960    153      -16.4     -15.8       2.6122     0.0006     2.5953     0.0004    0.01690    0.00017 
   67.965    153      -16.3     -15.7       2.6053     0.0004     2.5852     0.0005    0.02013    0.00021 
   67.970    153      -16.2     -15.6       2.6041     0.0006     2.5813     0.0005    0.02280    0.00010 
   67.975    153      -16.2     -15.5       2.6065     0.0009     2.5844     0.0007    0.02210    0.00070 
   67.980    153      -16.1     -15.4       2.6129     0.0006     2.5954     0.0005    0.01750    0.00010 
   67.985    153      -16.3     -15.6       2.6178     0.0002     2.6030     0.0001    0.01483    0.00029 
   67.990    153      -16.2     -15.8       2.6178     0.0001     2.6036     0.0002    0.01423    0.00021 
   67.995    153      -16.1     -16.3       2.6140     0.0001     2.5987     0.0003    0.01530    0.00030 
   68.000    153      -16.0     -16.4       2.6122     0.0007     2.5963     0.0005    0.01587    0.00035 
   68.005    153      -16.2     -16.7       2.6172     0.0003     2.6016     0.0010    0.01560    0.00087 
   68.010    153      -16.2     -16.6       2.6258     0.0006     2.6120     0.0005    0.01380    0.00053 
   68.015    153      -16.1     -16.7       2.6333     0.0007     2.6206     0.0007    0.01277    0.00031 
   68.020    153      -16.2     -16.8       2.6411     0.0005     2.6283     0.0008    0.01273    0.00035 
   68.025    153      -16.4     -17.0       2.6456     0.0001     2.6340     0.0008    0.01153    0.00080 
   68.030    153      -16.3     -16.9       2.6402     0.0004     2.6301     0.0003    0.01013    0.00038 
   68.035    153      -16.1     -16.6       2.6254     0.0001     2.6143     0.0003    0.01113    0.00038 
   68.040    153      -16.4     -16.8       2.6115     0.0006     2.5981     0.0003    0.01333    0.00058 
   68.045    153      -16.3     -16.7       2.6111     0.0007     2.5960     0.0006    0.01510    0.00026 
   68.050    153      -16.3     -16.6       2.6187     0.0011     2.6032     0.0008    0.01547    0.00032 
   68.055    153      -16.3     -16.5       2.6251     0.0004     2.6098     0.0002    0.01530    0.00052 
   68.105    153      -16.1     -15.5       2.6145     0.0017     2.5966     0.0015    0.01790    0.00017 
   68.110    153      -16.2     -15.5       2.6322     0.0006     2.6129     0.0003    0.01933    0.00040 
   68.115    153      -16.0     -15.3       2.6431     0.0007     2.6220     0.0004    0.02110    0.00052 
   68.120    153      -16.1     -15.4       2.6463     0.0006     2.6239     0.0008    0.02233    0.00060 
   68.125    153      -16.0     -15.6       2.6453     0.0004     2.6225     0.0001    0.02280    0.00026 
   68.130    153      -16.0     -16.1       2.6408     0.0004     2.6166     0.0002    0.02417    0.00055 
   68.135    153      -16.2     -16.5       2.6332     0.0004     2.6093     0.0001    0.02393    0.00045 
   68.140    153      -16.0     -16.3       2.6232     0.0003     2.6012     0.0004    0.02203    0.00051 
   68.145    153      -16.0     -16.4       2.6139     0.0007     2.5943     0.0003    0.01963    0.00068 
   68.150    153      -16.1     -16.5       2.6126     0.0011     2.5944     0.0004    0.01817    0.00087 
   68.155    153      -16.2     -16.7       2.6185     0.0008     2.6016     0.0004    0.01690    0.00036 
   68.160    153      -16.2     -16.9       2.6212     0.0007     2.6057     0.0007    0.01553    0.00015 
   68.165    153      -16.2     -16.8       2.6199     0.0010     2.6051     0.0008    0.01480    0.00053 
   68.170    153      -16.1     -16.8       2.6201     0.0006     2.6056     0.0009    0.01450    0.00036 
   68.175    153      -16.2     -16.7       2.6245     0.0009     2.6088     0.0008    0.01570    0.00078 
   68.180    153      -16.2     -16.6       2.6280     0.0015     2.6104     0.0011    0.01753    0.00116 
   68.185    153      -16.1     -16.4       2.6257     0.0004     2.6060     0.0006    0.01970    0.00017 
   68.190    153      -16.1     -16.4       2.6185     0.0001     2.5987     0.0007    0.01983    0.00076 
   68.195    153      -16.4     -16.6       2.6082     0.0004     2.5895     0.0013    0.01873    0.00112 
   68.200    153      -16.1     -16.2       2.6013     0.0006     2.5853     0.0008    0.01597    0.00047 
   68.205    153      -16.2     -16.2       2.5984     0.0006     2.5838     0.0005    0.01460    0.00030 
   68.210    153      -16.3     -16.1       2.5950     0.0005     2.5814     0.0005    0.01367    0.00025 
   68.215    153      -16.0     -15.8       2.5911     0.0004     2.5789     0.0006    0.01220    0.00035 
   68.220    153      -16.2     -15.9       2.5881     0.0007     2.5767     0.0009    0.01137    0.00025 
   68.225    153      -16.1     -15.7       2.5862     0.0012     2.5744     0.0006    0.01183    0.00074 
   68.230    153      -16.3     -15.8       2.5909     0.0005     2.5769     0.0009    0.01393    0.00047 
   68.235    153      -16.1     -15.6       2.6098     0.0005     2.5948     0.0004    0.01500    0.00044 
   68.240    153      -16.0     -15.5       2.6322     0.0006     2.6172     0.0004    0.01500    0.00036 
   68.245    153      -16.0     -15.4       2.6473     0.0005     2.6333     0.0004    0.01407    0.00049 
   68.250    153      -16.0     -15.4       2.6524     0.0005     2.6387     0.0005    0.01377    0.00006 
   68.255    153      -16.0     -15.4       2.6505     0.0002     2.6366     0.0003    0.01383    0.00015 
   68.260    153      -16.0     -15.3       2.6464     0.0005     2.6327     0.0004    0.01370    0.00020 
   68.265    153      -16.0     -15.6       2.6451     0.0004     2.6330     0.0003    0.01213    0.00021 
   68.270    153      -16.0     -16.1       2.6472     0.0004     2.6372     0.0004    0.01000    0.00026 
   68.275    153      -16.0     -16.3       2.6482     0.0006     2.6392     0.0007    0.00893    0.00107 
   68.280    153      -16.0     -16.5       2.6436     0.0003     2.6343     0.0011    0.00927    0.00127 
   68.285    153      -16.2     -16.7       2.6331     0.0005     2.6211     0.0005    0.01203    0.00042 
   68.290    153      -16.0     -16.6       2.6247     0.0002     2.6089     0.0005    0.01577    0.00061 
   68.295    153      -16.2     -16.8       2.6182     0.0004     2.5993     0.0006    0.01893    0.00031 
   68.300    153      -16.3     -16.9       2.6102     0.0001     2.5878     0.0005    0.02247    0.00058 
   68.305    153      -16.2     -17.0       2.6032     0.0005     2.5807     0.0003    0.02250    0.00017 
   68.310    153      -16.3     -16.9       2.6044     0.0005     2.5869     0.0008    0.01753    0.00061 
   68.315    153      -16.2     -16.6       2.6129     0.0006     2.6011     0.0003    0.01177    0.00055 
   68.320    153      -16.3     -16.7       2.6200     0.0008     2.6109     0.0005    0.00913    0.00057 
   68.325    153      -16.3     -16.6       2.6240     0.0006     2.6146     0.0004    0.00947    0.00060 
   68.330    153      -16.4     -16.6       2.6258     0.0011     2.6158     0.0005    0.01000    0.00062 
   68.335    153      -16.3     -16.4       2.6251     0.0008     2.6130     0.0004    0.01210    0.00085 
   68.340    153      -16.1     -16.1       2.6229     0.0006     2.6087     0.0007    0.01427    0.00032 
   68.345    153      -16.3     -16.2       2.6205     0.0003     2.6057     0.0006    0.01480    0.00050 
   68.350    153      -16.3     -16.1       2.6229     0.0005     2.6097     0.0003    0.01320    0.00026 
   68.355    153      -16.2     -15.9       2.6301     0.0011     2.6207     0.0007    0.00943    0.00045 
   68.360    153      -16.2     -15.8       2.6400     0.0008     2.6303     0.0003    0.00970    0.00053 
   68.365    153      -16.2     -15.8       2.6460     0.0006     2.6327     0.0008    0.01327    0.00025 
   68.370    153      -16.0     -15.6       2.6447     0.0008     2.6271     0.0017    0.01757    0.00129 
   68.375    153      -16.0     -15.5       2.6377     0.0003     2.6222     0.0009    0.01550    0.00062 
   68.380    153      -16.1     -15.5       2.6296     0.0002     2.6165     0.0002    0.01310    0.00026 
   68.385    153      -16.0     -15.4       2.6229     0.0007     2.6102     0.0005    0.01263    0.00050 
   68.390    153      -16.0     -15.4       2.6180     0.0005     2.6047     0.0005    0.01327    0.00021 
   68.395    153      -16.0     -15.3       2.6131     0.0003     2.5985     0.0003    0.01453    0.00015 
   68.400    153      -16.0     -15.3       2.6077     0.0004     2.5917     0.0002    0.01600    0.00044 
   68.450    154      -16.4     -16.6       2.6286     0.0007     2.6186     0.0011    0.01000    0.00161 
   68.455    154      -16.4     -16.7       2.6256     0.0006     2.6146     0.0007    0.01107    0.00129 
   68.460    154      -16.4     -16.8       2.6304     0.0006     2.6167     0.0004    0.01370    0.00056 
   68.465    154      -16.3     -16.6       2.6335     0.0005     2.6174     0.0005    0.01613    0.00029 
   68.470    154      -16.4     -16.8       2.6339     0.0006     2.6165     0.0008    0.01733    0.00136 
   68.475    154      -16.6     -17.0       2.6357     0.0007     2.6193     0.0009    0.01637    0.00142 
   68.480    154      -16.7     -17.1       2.6414     0.0004     2.6271     0.0002    0.01433    0.00055 
   68.485    154      -16.5     -17.0       2.6453     0.0004     2.6371     0.0003    0.00817    0.00031 
   68.510    154      -16.6     -16.6       2.6552     0.0004     2.6482     0.0010    0.00703    0.00065 
   68.515    154      -16.4     -16.2       2.6429     0.0006     2.6326     0.0002    0.01030    0.00046 
   68.520    154      -16.5     -16.2       2.6301     0.0007     2.6163     0.0004    0.01373    0.00071 
   68.525    154      -16.5     -16.1       2.6203     0.0006     2.6047     0.0003    0.01560    0.00060 
   68.530    154      -16.6     -16.2       2.6161     0.0002     2.6001     0.0004    0.01600    0.00017 
   68.535    154      -16.5     -16.0       2.6163     0.0005     2.6008     0.0003    0.01550    0.00044 
   68.540    154      -16.5     -15.9       2.6190     0.0003     2.6041     0.0003    0.01493    0.00006 
   68.545    154      -16.6     -15.9       2.6217     0.0003     2.6060     0.0002    0.01570    0.00044 
   68.550    154      -16.4     -15.7       2.6220     0.0005     2.6045     0.0003    0.01757    0.00021 
   68.555    154      -16.2     -15.5       2.6206     0.0002     2.6014     0.0000    0.01923    0.00015 
   68.560    154      -16.5     -15.7       2.6206     0.0001     2.6019     0.0004    0.01870    0.00026 
   68.565    154      -16.5     -15.7       2.6212     0.0002     2.6041     0.0002    0.01713    0.00021 
   68.570    154      -16.3     -15.4       2.6202     0.0002     2.6037     0.0002    0.01647    0.00029 
   68.575    154      -16.2     -15.6       2.6200     0.0005     2.6044     0.0003    0.01557    0.00040 
   68.580    154      -16.3     -16.3       2.6243     0.0004     2.6103     0.0006    0.01400    0.00017 
   68.585    154      -16.4     -16.6       2.6330     0.0002     2.6196     0.0001    0.01340    0.00026 
   68.590    154      -16.3     -16.6       2.6387     0.0002     2.6246     0.0008    0.01403    0.00072 
   68.595    154      -16.4     -16.7       2.6409     0.0001     2.6252     0.0002    0.01567    0.00012 
   68.600    154      -16.6     -17.0       2.6399     0.0001     2.6262     0.0002    0.01370    0.00017 
   68.605    154      -16.3     -16.7       2.6374     0.0005     2.6271     0.0005    0.01027    0.00006 
   68.610    154      -16.2     -16.7       2.6342     0.0007     2.6270     0.0008    0.00727    0.00025 
   68.615    154      -16.5     -16.9       2.6337     0.0001     2.6256     0.0002    0.00803    0.00021 
   68.620    154      -16.5     -16.9       2.6377     0.0004     2.6274     0.0006    0.01030    0.00056 
   68.625    154      -16.6     -17.0       2.6397     0.0003     2.6293     0.0003    0.01040    0.00010 
   68.630    154      -16.5     -16.8       2.6321     0.0006     2.6252     0.0007    0.00690    0.00122 
   68.665    154      -16.4     -16.0       2.6482     0.0013     2.6276     0.0011    0.02057    0.00035 
   68.670    154      -16.4     -15.9       2.6461     0.0013     2.6202     0.0022    0.02583    0.00340 
   68.705    154      -16.2     -15.4       2.6359     0.0010     2.6068     0.0004    0.02913    0.00058 
   68.710    154      -16.3     -15.9       2.6299     0.0006     2.6018     0.0007    0.02810    0.00098 
   68.715    154      -16.2     -16.2       2.6228     0.0006     2.5979     0.0009    0.02487    0.00038 
   68.720    154      -16.1     -16.3       2.6183     0.0009     2.5930     0.0011    0.02530    0.00156 
   68.725    154      -16.4     -16.7       2.6145     0.0009     2.5895     0.0005    0.02503    0.00085 
   68.730    154      -16.3     -16.5       2.6133     0.0009     2.5875     0.0012    0.02580    0.00147 
   68.735    154      -16.4     -16.7       2.6139     0.0012     2.5892     0.0008    0.02470    0.00098 
   68.740    154      -16.4     -16.9       2.6183     0.0013     2.5949     0.0010    0.02347    0.00051 
   68.745    154      -16.3     -16.8       2.6190     0.0012     2.5986     0.0016    0.02047    0.00050 
   68.750    154      -16.3     -16.8       2.6130     0.0012     2.5968     0.0003    0.01620    0.00121 
   68.760    154      -16.4     -16.9       2.6213     0.0007     2.6055     0.0022    0.01577    0.00154 
   68.765    154      -16.5     -16.8       2.6421     0.0012     2.6233     0.0019    0.01883    0.00116 
   68.770    154      -16.4     -16.6       2.6552     0.0006     2.6353     0.0009    0.01997    0.00076 
   69.460    156      -14.6     -14.6       2.6229     0.0023     2.5963     0.0010    0.02667    0.00302 
   69.470    156      -14.7     -14.7       2.6208     0.0017     2.5954     0.0018    0.02537    0.00012 
   69.480    156      -14.5     -14.5       2.6376     0.0004     2.6190     0.0008    0.01853    0.00055 
   69.490    156      -14.5     -14.5       2.6340     0.0008     2.6179     0.0004    0.01607    0.00112 
   69.500    156      -14.5     -14.5       2.5960     0.0018     2.5847     0.0007    0.01130    0.00125 
   69.510    156      -14.5     -14.5       2.5912     0.0018     2.5801     0.0005    0.01103    0.00140 
   69.520    156      -14.5     -14.5       2.6335     0.0015     2.6161     0.0003    0.01743    0.00156 
   69.530    156      -14.4     -14.4       2.6700     0.0013     2.6550     0.0017    0.01503    0.00119 
   69.540    156      -14.4     -14.4       2.6603     0.0019     2.6452     0.0016    0.01503    0.00072 
   69.550    156      -14.5     -14.5       2.6428     0.0007     2.6267     0.0012    0.01613    0.00058 
   69.560    156      -14.4     -14.4       2.6384     0.0016     2.6237     0.0017    0.01470    0.00030 
   69.570    156      -14.5     -14.5       2.6479     0.0015     2.6312     0.0021    0.01670    0.00131 
   69.580    156      -14.4     -14.4       2.6452     0.0010     2.6275     0.0007    0.01763    0.00074 
   69.590    156      -14.4     -14.4       2.6426     0.0014     2.6204     0.0012    0.02217    0.00107 
   69.600    156      -14.4     -14.4       2.6355     0.0016     2.6080     0.0024    0.02747    0.00133 
   69.610    156      -14.5     -14.5       2.6437     0.0013     2.6136     0.0015    0.03007    0.00230 
   69.620    156      -14.5     -14.5       2.6551     0.0021     2.6230     0.0019    0.03213    0.00365 
   69.630    156      -14.4     -14.4       2.6627     0.0013     2.6355     0.0017    0.02717    0.00289 
   69.640    156      -14.4     -14.4       2.6683     0.0010     2.6407     0.0009    0.02757    0.00064 
   69.650    156      -14.4     -14.4       2.6514     0.0013     2.6188     0.0009    0.03257    0.00045 
   69.660    156      -14.4     -14.4       2.6580     0.0005     2.6244     0.0003    0.03360    0.00062 
   69.670    156      -14.5     -14.5       2.6703     0.0009     2.6326     0.0027    0.03770    0.00182 
   69.680    156      -14.5     -14.5       2.6588     0.0018     2.6189     0.0017    0.03983    0.00345 
   69.690    156      -14.5     -14.5       2.6502     0.0005     2.6197     0.0016    0.03053    0.00131 
   69.700    156      -14.3     -14.3       2.6221     0.0010     2.5982     0.0005    0.02387    0.00050 
   69.710    156      -14.3     -14.3       2.6252     0.0015     2.6073     0.0021    0.01793    0.00068 
   69.720    156      -14.5     -14.5       2.6321     0.0006     2.6144     0.0007    0.01770    0.00010 
   69.730    156      -14.5     -14.5       2.6229     0.0011     2.6067     0.0006    0.01620    0.00053 
   69.740    156      -14.5     -14.5       2.6176     0.0023     2.6009     0.0006    0.01670    0.00254 
   69.750    156      -14.4     -14.4       2.6110     0.0017     2.5946     0.0007    0.01647    0.00215 
   69.760    156      -14.3     -14.3       2.6132     0.0014     2.5977     0.0016    0.01543    0.00276 
   69.770    156      -14.5     -14.5       2.6093     0.0006     2.5943     0.0027    0.01503    0.00282 
   69.780    156      -14.5     -14.5       2.6230     0.0010     2.6093     0.0018    0.01370    0.00243 
   69.790    156      -14.3     -14.3       2.6413     0.0003     2.6277     0.0011    0.01357    0.00134 
   69.800    156      -14.4     -14.4       2.6354     0.0018     2.6228     0.0016    0.01253    0.00327 
   69.810    156      -14.5     -14.5       2.5948     0.0012     2.5794     0.0010    0.01537    0.00176 
   70.205    157      -16.4     -16.6       2.6023     0.0006     2.5843     0.0001    0.01797    0.00051 
   70.210    157      -16.2     -16.3       2.6115     0.0002     2.5970     0.0001    0.01447    0.00015 
   70.215    157      -16.2     -16.2       2.6254     0.0008     2.6124     0.0002    0.01303    0.00070 
   70.220    157      -16.2     -16.1       2.6323     0.0012     2.6184     0.0010    0.01393    0.00035 
   70.225    157      -16.0     -15.8       2.6348     0.0004     2.6180     0.0005    0.01683    0.00015 
   70.230    157      -16.2     -15.9       2.6388     0.0004     2.6227     0.0004    0.01607    0.00042 
   70.235    157      -16.2     -15.8       2.6475     0.0009     2.6321     0.0006    0.01540    0.00052 
   70.240    157      -16.2     -15.7       2.6523     0.0003     2.6379     0.0003    0.01440    0.00040 
   70.245    157      -16.0     -15.5       2.6532     0.0005     2.6400     0.0010    0.01323    0.00050 
   70.250    157      -16.1     -15.5       2.6537     0.0003     2.6427     0.0006    0.01100    0.00046 
   70.255    157      -16.2     -15.5       2.6551     0.0005     2.6465     0.0003    0.00867    0.00031 
   70.260    157      -16.2     -15.5       2.6560     0.0007     2.6476     0.0008    0.00833    0.00006 
   70.265    157      -16.1     -15.4       2.6563     0.0005     2.6448     0.0003    0.01150    0.00026 
   70.270    157      -16.1     -15.4       2.6569     0.0002     2.6427     0.0001    0.01417    0.00021 
   70.275    157      -16.1     -15.5       2.6560     0.0003     2.6397     0.0003    0.01630    0.00036 
   70.280    157      -16.0     -16.0       2.6537     0.0007     2.6360     0.0008    0.01773    0.00025 
   70.285    157      -16.1     -16.3       2.6501     0.0013     2.6323     0.0011    0.01777    0.00021 
   70.290    157      -16.2     -16.5       2.6454     0.0003     2.6282     0.0003    0.01717    0.00055 
   70.295    157      -16.1     -16.4       2.6363     0.0003     2.6204     0.0004    0.01597    0.00015 
   70.300    157      -16.2     -16.6       2.6316     0.0003     2.6156     0.0006    0.01597    0.00085 
   70.305    157      -16.2     -16.6       2.6337     0.0009     2.6157     0.0006    0.01800    0.00098 
   70.310    157      -16.4     -16.8       2.6376     0.0003     2.6189     0.0002    0.01873    0.00046 
   70.315    157      -16.2     -16.6       2.6409     0.0001     2.6230     0.0008    0.01793    0.00070 
   70.320    157      -16.3     -16.7       2.6439     0.0006     2.6273     0.0008    0.01660    0.00044 
   70.325    157      -16.2     -16.6       2.6480     0.0002     2.6331     0.0006    0.01497    0.00058 
   70.365    157      -16.2     -15.5       2.6192     0.0007     2.6111     0.0008    0.00810    0.00017 
   70.370    157      -16.1     -15.4       2.6113     0.0007     2.6051     0.0003    0.00623    0.00076 
   70.375    157      -16.1     -15.4       2.6131     0.0004     2.6058     0.0006    0.00730    0.00070 
   70.380    157      -16.1     -15.4       2.6282     0.0003     2.6150     0.0008    0.01313    0.00057 
   70.385    157      -16.1     -15.5       2.6430     0.0009     2.6257     0.0010    0.01737    0.00057 
   70.390    157      -16.1     -16.1       2.6497     0.0010     2.6300     0.0011    0.01970    0.00010 
   70.395    157      -16.1     -16.4       2.6498     0.0014     2.6293     0.0012    0.02050    0.00017 
   70.400    157      -16.3     -16.6       2.6488     0.0009     2.6275     0.0012    0.02127    0.00031 
   70.405    157      -16.1     -16.5       2.6490     0.0014     2.6288     0.0020    0.02023    0.00067 
   70.410    157      -16.3     -16.8       2.6442     0.0002     2.6256     0.0003    0.01860    0.00044 
   70.415    157      -16.3     -16.8       2.6418     0.0002     2.6256     0.0005    0.01623    0.00040 
   70.420    157      -16.4     -17.0       2.6362     0.0002     2.6212     0.0005    0.01497    0.00032 
   70.425    157      -16.2     -16.8       2.6319     0.0005     2.6155     0.0007    0.01637    0.00055 
   70.430    157      -16.5     -17.1       2.6298     0.0005     2.6117     0.0008    0.01803    0.00035 
   70.435    157      -16.3     -16.8       2.6293     0.0004     2.6093     0.0003    0.02003    0.00031 
   70.440    157      -16.4     -16.8       2.6326     0.0003     2.6104     0.0003    0.02227    0.00006 
   70.445    157      -16.3     -16.7       2.6369     0.0008     2.6114     0.0006    0.02553    0.00023 
   70.450    157      -16.4     -16.7       2.6430     0.0009     2.6164     0.0009    0.02667    0.00012 
   70.455    157      -16.3     -16.5       2.6492     0.0007     2.6261     0.0011    0.02310    0.00046 
   70.460    157      -16.2     -16.2       2.6538     0.0010     2.6358     0.0009    0.01797    0.00021 
   70.465    157      -16.2     -16.1       2.6592     0.0007     2.6469     0.0008    0.01233    0.00012 
   70.470    157      -16.3     -16.1       2.6609     0.0006     2.6516     0.0005    0.00927    0.00038 
   70.475    157      -16.3     -16.0       2.6564     0.0003     2.6454     0.0004    0.01107    0.00015 
   70.480    157      -16.2     -15.8       2.6512     0.0005     2.6353     0.0003    0.01587    0.00071 
   70.485    157      -16.2     -15.7       2.6479     0.0001     2.6285     0.0001    0.01937    0.00015 
   70.490    157      -16.1     -15.5       2.6471     0.0010     2.6255     0.0006    0.02160    0.00050 
   70.495    157      -16.2     -15.5       2.6509     0.0010     2.6274     0.0003    0.02350    0.00082 
   70.500    157      -16.2     -15.5       2.6563     0.0004     2.6325     0.0007    0.02377    0.00105 
   70.505    157      -16.1     -15.4       2.6613     0.0005     2.6384     0.0005    0.02293    0.00096 
   70.510    157      -16.1     -15.4       2.6650     0.0005     2.6435     0.0007    0.02143    0.00080 
   70.515    157      -16.1     -15.4       2.6638     0.0006     2.6427     0.0009    0.02103    0.00125 
   70.520    157      -16.1     -15.5       2.6586     0.0001     2.6386     0.0007    0.01997    0.00067 
   70.525    157      -16.3     -16.4       2.6585     0.0006     2.6406     0.0014    0.01797    0.00084 
   70.530    157      -16.1     -16.4       2.6695     0.0010     2.6544     0.0006    0.01510    0.00036 
   70.535    157      -16.0     -16.4       2.6752     0.0006     2.6610     0.0008    0.01423    0.00015 
   70.540    157      -16.1     -16.6       2.6761     0.0007     2.6603     0.0005    0.01573    0.00035 
   70.545    157      -16.1     -16.6       2.6728     0.0005     2.6538     0.0005    0.01903    0.00006 
   70.550    157      -16.3     -16.9       2.6736     0.0009     2.6528     0.0010    0.02083    0.00032 
   70.555    157      -16.2     -16.7       2.6719     0.0004     2.6522     0.0003    0.01967    0.00042 
   70.560    157      -16.2     -16.8       2.6710     0.0002     2.6523     0.0003    0.01870    0.00044 
   70.565    157      -16.2     -16.9       2.6693     0.0005     2.6497     0.0003    0.01953    0.00021 
   70.570    157      -16.2     -16.8       2.6639     0.0002     2.6441     0.0005    0.01983    0.00032 
   70.575    157      -16.3     -16.7       2.6532     0.0004     2.6348     0.0002    0.01840    0.00046 
   70.580    157      -16.3     -16.6       2.6426     0.0006     2.6252     0.0007    0.01737    0.00046 
   70.585    157      -16.4     -16.6       2.6414     0.0003     2.6246     0.0003    0.01680    0.00046 
   70.590    157      -16.4     -16.5       2.6476     0.0007     2.6307     0.0004    0.01690    0.00044 
   70.595    157      -16.2     -16.2       2.6553     0.0003     2.6384     0.0005    0.01690    0.00046 
   70.600    157      -16.2     -16.1       2.6544     0.0008     2.6408     0.0009    0.01363    0.00166 
   70.630    157      -16.2     -15.7       2.6563     0.0006     2.6420     0.0014    0.01423    0.00131 
   70.635    157      -16.4     -15.8       2.6549     0.0002     2.6394     0.0003    0.01553    0.00055 
   70.640    157      -15.9     -15.3       2.6566     0.0002     2.6389     0.0001    0.01767    0.00029 
   70.645    157      -16.1     -15.4       2.6596     0.0004     2.6394     0.0006    0.02020    0.00104 
   70.650    157      -16.0     -15.4       2.6614     0.0006     2.6398     0.0005    0.02163    0.00081 
   70.655    157      -16.0     -15.3       2.6620     0.0002     2.6398     0.0002    0.02217    0.00031 
   70.660    157      -16.2     -16.2       2.6649     0.0002     2.6423     0.0005    0.02253    0.00057 
   70.665    157      -16.1     -16.4       2.6717     0.0002     2.6487     0.0005    0.02293    0.00057 
   70.670    157      -16.0     -16.4       2.6743     0.0003     2.6512     0.0004    0.02307    0.00015 
   70.675    157      -16.1     -16.5       2.6713     0.0003     2.6490     0.0003    0.02227    0.00040 
   70.680    157      -16.2     -16.7       2.6677     0.0004     2.6465     0.0006    0.02113    0.00025 
   70.685    157      -16.1     -16.7       2.6660     0.0007     2.6450     0.0011    0.02100    0.00050 
   70.690    157      -16.3     -16.9       2.6659     0.0005     2.6442     0.0007    0.02170    0.00044 
   70.695    157      -16.1     -16.7       2.6682     0.0001     2.6468     0.0003    0.02140    0.00020 
   70.700    157      -16.2     -16.9       2.6711     0.0006     2.6510     0.0011    0.02010    0.00053 
   70.705    157      -16.3     -16.8       2.6681     0.0003     2.6482     0.0005    0.01983    0.00032 
   70.710    157      -16.3     -16.7       2.6606     0.0005     2.6405     0.0010    0.02013    0.00050 
   70.715    157      -16.4     -16.7       2.6529     0.0003     2.6328     0.0005    0.02017    0.00031 
   70.720    157      -16.4     -16.6       2.6481     0.0003     2.6290     0.0004    0.01907    0.00015 
   70.725    157      -16.4     -16.5       2.6495     0.0004     2.6292     0.0009    0.02027    0.00051 
   70.730    157      -16.3     -16.3       2.6539     0.0006     2.6313     0.0009    0.02260    0.00040 
   70.735    157      -16.2     -16.1       2.6564     0.0010     2.6319     0.0011    0.02453    0.00025 
   70.740    157      -16.1     -15.9       2.6540     0.0003     2.6289     0.0004    0.02510    0.00026 
   70.745    157      -16.3     -15.9       2.6541     0.0003     2.6289     0.0006    0.02520    0.00026 
   70.750    157      -16.2     -15.8       2.6572     0.0005     2.6322     0.0006    0.02493    0.00045 
   70.755    157      -16.2     -15.8       2.6630     0.0005     2.6387     0.0005    0.02427    0.00040 
   70.760    157      -16.3     -15.8       2.6681     0.0008     2.6457     0.0010    0.02240    0.00026 
   70.765    157      -16.2     -15.7       2.6717     0.0013     2.6533     0.0017    0.01847    0.00042 
   70.770    157      -16.2     -15.6       2.6731     0.0008     2.6601     0.0006    0.01300    0.00066 
   70.775    157      -15.9     -15.3       2.6758     0.0010     2.6657     0.0012    0.01003    0.00097 
   70.780    157      -16.1     -15.4       2.6772     0.0006     2.6673     0.0016    0.00983    0.00101 
   70.785    157      -16.1     -15.4       2.6773     0.0001     2.6625     0.0009    0.01473    0.00090 
   70.790    157      -16.0     -15.3       2.6761     0.0004     2.6594     0.0009    0.01670    0.00053 
   70.795    157      -15.9     -15.9       2.6744     0.0006     2.6575     0.0010    0.01697    0.00074 
   70.800    157      -16.0     -16.3       2.6730     0.0006     2.6566     0.0005    0.01633    0.00050 
   70.805    157      -16.0     -16.5       2.6725     0.0004     2.6564     0.0006    0.01613    0.00046 
   70.810    157      -16.0     -16.4       2.6749     0.0003     2.6587     0.0007    0.01620    0.00040 
   70.815    157      -16.2     -16.7       2.6784     0.0005     2.6615     0.0003    0.01693    0.00051 
   70.820    157      -16.2     -16.7       2.6775     0.0002     2.6614     0.0006    0.01607    0.00042 
   70.870    159      -16.5     -16.0       2.6731     0.0005     2.6634     0.0015    0.00963    0.00110 
   70.875    159      -16.7     -16.8       2.6683     0.0004     2.6594     0.0005    0.00887    0.00080 
   70.880    159      -16.4     -16.7       2.6566     0.0003     2.6463     0.0012    0.01027    0.00118 
   70.885    159      -16.3     -16.6       2.6400     0.0003     2.6271     0.0007    0.01290    0.00069 
   70.890    159      -16.5     -17.0       2.6242     0.0002     2.6092     0.0009    0.01497    0.00076 
   70.895    159      -16.5     -17.0       2.6136     0.0005     2.5979     0.0005    0.01573    0.00045 
   70.900    159      -16.5     -17.0       2.6111     0.0004     2.5931     0.0003    0.01793    0.00025 
   70.905    159      -16.5     -16.9       2.6143     0.0003     2.5932     0.0005    0.02107    0.00031 
   70.910    159      -16.7     -16.9       2.6201     0.0007     2.5970     0.0004    0.02303    0.00045 
